Gm#,Date,,Tm,,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,Streak
73,"Tuesday, Jun 20",boxscore,COL,,ARI,W,4,3,,47-26,1,up 0.5,Ottavino,Greinke,Holland,2:45,N,"35,016",++++++
74,"Wednesday, Jun 21",boxscore,COL,,ARI,L,5,16,,47-27,2,0.5,Walker,Hoffman,,3:28,N,"40,918",-
75,"Thursday, Jun 22",boxscore,COL,,ARI,L,3,10,,47-28,2,1.5,Godley,Senzatela,,3:06,D,"40,681",--
76,"Friday, Jun 23",boxscore,COL,@,LAD,L,1,6,,47-29,2,2.5,Wood,Freeland,,2:55,N,"43,787",---
77,"Saturday, Jun 24",boxscore,COL,@,LAD,L,0,4,,47-30,3,3.5,Kershaw,Chatwood,,3:18,N,"50,403",----
78,"Sunday, Jun 25",boxscore,COL,@,LAD,L,6,12,,47-31,3,4.5,Baez,Ottavino,Jansen,4:19,D,"41,605",-----
79,"Monday, Jun 26",boxscore,COL,@,SFG,L,2,9,,47-32,3,4.5,Samardzija,Marquez,,3:22,N,"41,388",------
80,"Tuesday, Jun 27",boxscore,COL,@,SFG,L-wo,3,4,14,47-33,3,5.5,Gearrin,Qualls,,4:45,N,"41,331",-------
81,"Wednesday, Jun 28",boxscore,COL,@,SFG,L,3,5,,47-34,3,5.5,Blach,Freeland,Strickland,3:05,D,"41,286",--------
82,"Friday, Jun 30",boxscore,COL,@,ARI,W,6,3,,48-34,3,6,Gray,Ray,Holland,3:31,N,"23,275",+
Gm#,July,,Tm,,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,Streak
83,"Saturday, Jul 1",boxscore,COL,@,ARI,L,2,6,,48-35,3,7,Greinke,Chatwood,Rodney,2:38,N,"46,338",-
84,"Sunday, Jul 2",boxscore,COL,@,ARI,L-wo,3,4,,48-36,3,7,Rodney,Ottavino,,3:04,D,"34,556",--
85,"Monday, Jul 3",boxscore,COL,,CIN,W,5,3,,49-36,3,6.5,Hoffman,Castillo,Holland,2:48,N,"49,131",+
86,"Tuesday, Jul 4",boxscore,COL,,CIN,L,1,8,,49-37,3,7.5,Bailey,Freeland,,2:58,N,"48,338",-
87,"Wednesday, Jul 5",boxscore,COL,,CIN,W,5,3,,50-37,3,7.5,Gray,Feldman,Holland,3:24,N,"32,188",+
88,"Thursday, Jul 6",boxscore,COL,,CIN,L,3,6,,50-38,3,8.5,Romano,Chatwood,,3:04,D,"27,328",-
89,"Friday, Jul 7",boxscore,COL,,CHW,W,12,4,,51-38,3,8.5,Marquez,Holland,,3:08,N,"38,386",+
90,"Saturday, Jul 8",boxscore,COL,,CHW,L,4,5,,51-39,3,9.5,Kahnle,Holland,Robertson,3:09,N,"48,118",-
91,"Sunday, Jul 9",boxscore,COL,,CHW,W,10,0,,52-39,3,9.5,Freeland,Rodon,,3:13,D,"36,541",+
92,"Friday, Jul 14",boxscore,COL,@,NYM,L,2,14,,52-40,3,10.5,deGrom,Gray,,3:21,N,"27,582",-
93,"Saturday, Jul 15",boxscore,COL,@,NYM,L,3,9,,52-41,3,11.5,Lugo,Chatwood,,3:00,N,"34,783",--
94,"Sunday, Jul 16",boxscore,COL,@,NYM,W,13,4,,53-41,3,11.5,Hoffman,Matz,,3:26,D,"28,745",+
95,"Monday, Jul 17",boxscore,COL,,SDP,W,9,6,,54-41,3,11,Marquez,Perdomo,Holland,3:23,N,"37,561",++
96,"Tuesday, Jul 18",boxscore,COL,,SDP,W,9,7,,55-41,3,11,Senzatela,Lamet,Holland,3:14,N,"40,101",+++
97,"Wednesday, Jul 19",boxscore,COL,,SDP,W,18,4,,56-41,2,11,Gray,Richard,,3:30,D,"37,128",++++
98,"Friday, Jul 21",boxscore,COL,,PIT,L,5,13,,56-42,3,10.5,Williams,Hoffman,,3:36,N,"41,192",-
99,"Saturday, Jul 22",boxscore,COL,,PIT,W,7,3,,57-42,2,10.5,Marquez,Kuhl,Holland,3:07,N,"48,235",+
100,"Sunday, Jul 23",boxscore,COL,,PIT,W,13,3,,58-42,2,10.5,Freeland,Nova,,3:19,D,"40,118",++
101,"Monday, Jul 24",boxscore,COL,@,STL,L,2,8,,58-43,2,11.5,Leake,Senzatela,,2:50,N,"40,486",-
102,"Tuesday, Jul 25",boxscore,COL,@,STL,L-wo,2,3,,58-44,2,12.5,Rosenthal,McGee,,3:11,N,"41,514",--
103,"Wednesday, Jul 26",boxscore,COL,@,STL,L,5,10,,58-45,3,13.5,Martinez,Hoffman,,3:23,N,"38,162",---
104,"Saturday, Jul 29",boxscore,COL,@,WSN,W,4,2,,59-45,3,14,Marquez,Roark,Holland,2:49,N,"33,989",+
105,"Sunday, Jul 30 (1)",boxscore,COL,@,WSN,W,10,6,,60-45,3,14.5,Freeland,Fedde,Holland,3:48,D,"33,248",++
106,"Sunday, Jul 30 (2)",boxscore,COL,@,WSN,L,1,3,,60-46,3,14.5,Jackson,Gray,Doolittle,2:31,N,"32,118",-
Gm#,August,,Tm,,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,Streak
107,"Tuesday, Aug 1",boxscore,COL,,NYM,W-wo,5,4,,61-46,2,14.5,Dunn,Robles,,3:24,N,"36,698",+
108,"Wednesday, Aug 2",boxscore,COL,,NYM,L,5,10,,61-47,3,14.5,Bradford,Chatwood,,3:15,N,"36,945",-
109,"Thursday, Aug 3",boxscore,COL,,NYM,W-wo,5,4,,62-47,3,14.5,Holland,Robles,,3:03,D,"35,276",+
110,"Friday, Aug 4",boxscore,COL,,PHI,W,4,3,,63-47,3,14.5,Dunn,Garcia,Holland,3:41,N,"35,092",++
111,"Saturday, Aug 5",boxscore,COL,,PHI,W,8,5,,64-47,2,14.5,Gray,Pivetta,,2:53,N,"40,563",+++
112,"Sunday, Aug 6",boxscore,COL,,PHI,L,2,3,,64-48,2,15.5,Ramos,Holland,Neris,3:14,D,"48,069",-
113,"Tuesday, Aug 8",boxscore,COL,@,CLE,L-wo,1,4,,64-49,3,15.5,Kluber,Holland,,2:49,N,"26,088",--
114,"Wednesday, Aug 9",boxscore,COL,@,CLE,W,3,2,12,65-49,2,15.5,Estevez,McAllister,Chatwood,3:59,D,"25,539",+
115,"Friday, Aug 11",boxscore,COL,@,MIA,L,3,6,,65-50,2,16,Tazawa,McGee,Ziegler,3:24,N,"20,096",-
116,"Saturday, Aug 12",boxscore,COL,@,MIA,L,3,4,,65-51,2,17,Nicolino,Hoffman,Ziegler,3:07,N,"20,399",--
117,"Sunday, Aug 13",boxscore,COL,@,MIA,L,3,5,,65-52,2,18,Guerra,Marquez,Despaigne,3:06,D,"20,769",---
118,"Monday, Aug 14",boxscore,COL,,ATL,W,3,0,,66-52,2,17.5,Dunn,Brothers,Holland,2:44,N,"33,641",+
119,"Tuesday, Aug 15",boxscore,COL,,ATL,L,3,4,,66-53,2,18.5,Freeman,Neshek,Vizcaino,2:53,N,"28,655",-
120,"Wednesday, Aug 16",boxscore,COL,,ATL,W,17,2,,67-53,2,18.5,Gray,Foltynewicz,,3:16,N,"30,695",+
121,"Thursday, Aug 17",boxscore,COL,,ATL,L,4,10,,67-54,2,19,Sims,Hoffman,,3:27,D,"30,020",-
122,"Friday, Aug 18",boxscore,COL,,MIL,W,8,4,,68-54,2,19,Marquez,Garza,,2:55,N,"32,385",+
123,"Saturday, Aug 19",boxscore,COL,,MIL,L,3,6,,68-55,2,20,Swarzak,Holland,Knebel,3:14,N,"47,216",-
124,"Sunday, Aug 20",boxscore,COL,,MIL,L,4,8,,68-56,2,20,Anderson,Freeland,Knebel,4:04,D,"32,426",--
125,"Tuesday, Aug 22",boxscore,COL,@,KCR,L,2,3,,68-57,3,21.5,Duffy,Gray,Alexander,2:51,N,"22,868",---
126,"Wednesday, Aug 23",boxscore,COL,@,KCR,L-wo,4,6,,68-58,3,21.5,Maurer,Holland,,3:36,N,"25,752",----
127,"Thursday, Aug 24",boxscore,COL,@,KCR,W,3,2,,69-58,3,21.5,Ottavino,Minor,Holland,2:43,D,"25,314",+
128,"Friday, Aug 25",boxscore,COL,@,ATL,L,2,5,,69-59,3,22.5,Teheran,Bettis,Vizcaino,2:32,N,"33,577",-
129,"Saturday, Aug 26",boxscore,COL,@,ATL,W,7,6,,70-59,3,21.5,Neshek,Vizcaino,McGee,3:24,N,"32,448",+
130,"Sunday, Aug 27",boxscore,COL,@,ATL,W,3,0,,71-59,3,20.5,Gray,Foltynewicz,McGee,3:09,D,"28,154",++
131,"Monday, Aug 28",boxscore,COL,,DET,L,3,4,,71-60,3,21,Zimmermann,Senzatela,Greene,3:29,N,"30,754",-
132,"Tuesday, Aug 29",boxscore,COL,,DET,W,7,3,,72-60,3,20,Neshek,Fulmer,,3:08,N,"30,721",+
133,"Wednesday, Aug 30",boxscore,COL,,DET,L,2,6,,72-61,3,20,Verlander,Bettis,,3:03,D,"29,281",-
Gm#,September,,Tm,,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,Streak
134,"Friday, Sep 1",boxscore,COL,,ARI,L,5,9,,72-62,3,20.5,Walker,Freeland,,3:48,N,"29,628",--
135,"Saturday, Sep 2",boxscore,COL,,ARI,L,2,6,,72-63,3,20,Corbin,Gray,,3:38,N,"39,442",---
136,"Sunday, Sep 3",boxscore,COL,,ARI,L,1,5,,72-64,3,20,Godley,Marquez,Sherfy,3:13,D,"33,838",----
137,"Monday, Sep 4",boxscore,COL,,SFG,W-wo,4,3,,73-64,3,19,Holland,Okert,,3:14,D,"28,300",+
138,"Tuesday, Sep 5",boxscore,COL,,SFG,W,9,6,,74-64,3,18,Rusin,Blach,Holland,3:31,N,"24,245",++
139,"Wednesday, Sep 6",boxscore,COL,,SFG,L,3,11,,74-65,3,18,Cueto,Freeland,,3:32,N,"26,674",-
140,"Thursday, Sep 7",boxscore,COL,@,LAD,W,9,1,,75-65,3,17,Gray,Kershaw,,3:35,N,"51,492",+
141,"Friday, Sep 8",boxscore,COL,@,LAD,W,5,4,,76-65,3,16,Rusin,Darvish,Holland,3:32,N,"53,632",++
142,"Saturday, Sep 9",boxscore,COL,@,LAD,W,6,5,,77-65,3,15,Bettis,Wood,Holland,3:29,N,"52,884",+++
143,"Sunday, Sep 10",boxscore,COL,@,LAD,W,8,1,,78-65,3,14,Chatwood,Hill,,3:16,D,"50,161",++++
144,"Monday, Sep 11",boxscore,COL,@,ARI,W,5,4,,79-65,3,13,Anderson,Barrett,Holland,3:40,N,"24,178",+++++
145,"Tuesday, Sep 12",boxscore,COL,@,ARI,W,4,2,,80-65,3,13,Gray,Hernandez,Rusin,2:54,N,"27,526",++++++
146,"Wednesday, Sep 13",boxscore,COL,@,ARI,L,2,8,,80-66,3,14,Corbin,Marquez,,3:00,N,"26,714",-
147,"Thursday, Sep 14",boxscore,COL,@,ARI,L,0,7,,80-67,3,14.5,Godley,Bettis,,2:53,D,"20,317",--
148,"Friday, Sep 15",boxscore,COL,,SDP,W,6,1,,81-67,3,14.5,Chatwood,Richard,,2:50,N,"39,243",+
149,"Saturday, Sep 16",boxscore,COL,,SDP,W,16,0,,82-67,3,14.5,Anderson,Lyles,,3:13,N,"48,247",++
150,"Sunday, Sep 17",boxscore,COL,,SDP,L,3,4,,82-68,3,14.5,Yates,Holland,Hand,3:00,D,"34,634",-
151,"Tuesday, Sep 19",boxscore,COL,@,SFG,L-wo,3,4,,82-69,3,14,Dyson,Rusin,,2:57,N,"40,686",--
152,"Wednesday, Sep 20",boxscore,COL,@,SFG,L,0,4,,82-70,3,14,Moore,Chatwood,,2:52,D,"39,775",---
153,"Thursday, Sep 21",boxscore,COL,@,SDP,L,0,3,,82-71,3,15,Richard,Anderson,Hand,2:46,N,"30,944",----
154,"Friday, Sep 22",boxscore,COL,@,SDP,W,4,1,,83-71,3,15,Gray,Lyles,Holland,2:51,N,"25,273",+
155,"Saturday, Sep 23",boxscore,COL,@,SDP,L,0,5,,83-72,3,15,Chacin,Bettis,,3:11,N,"33,899",-
156,"Sunday, Sep 24",boxscore,COL,@,SDP,W,8,4,,84-72,3,15,Marquez,Perdomo,,3:02,D,"28,339",+
157,"Monday, Sep 25",boxscore,COL,,MIA,L,4,5,,84-73,3,16,Despaigne,Chatwood,Barraclough,3:30,N,"24,685",-
158,"Tuesday, Sep 26",preview,COL,,MIA,8:40 PM,,,"Game Preview, Matchups, and Tickets",,,,,,,,,,
159,"Wednesday, Sep 27",preview,COL,,MIA,3:10 PM,,,"Game Preview, Matchups, and Tickets",,,,,,,,,,
160,"Friday, Sep 29",preview,COL,,LAD,8:10 PM,,,"Game Preview, Matchups, and Tickets",,,,,,,,,,
161,"Saturday, Sep 30",preview,COL,,LAD,8:10 PM,,,"Game Preview, Matchups, and Tickets",,,,,,,,,,
162,"Sunday, Oct 1",preview,COL,,LAD,3:10 PM,,,"Game Preview, Matchups, and Tickets",,,,,,,,,,
Gm#,Date,,Tm,,Opp,,,,,,,,,,,,,,D/N
