Gm#,Date,,Tm,,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,Streak
107,"Tuesday, Aug 1",boxscore,OAK,,SFG,L,4,10,,47-60,5,22.5,Samardzija,Manaea,,2:41,N,"38,871",-
108,"Wednesday, Aug 2",boxscore,OAK,@,SFG,W,6,1,,48-60,5,21.5,Gossett,Moore,,2:48,N,"40,635",+
109,"Thursday, Aug 3",boxscore,OAK,@,SFG,L,2,11,,48-61,5,21.5,Blach,Graveman,,2:28,N,"39,883",-
110,"Friday, Aug 4",boxscore,OAK,@,LAA,L,6,8,,48-62,5,22.5,Chavez,Coulombe,Norris,3:31,N,"43,330",--
111,"Saturday, Aug 5",boxscore,OAK,@,LAA,W,5,0,,49-62,5,21.5,Blackburn,Skaggs,,3:24,N,"39,180",+
112,"Sunday, Aug 6",boxscore,OAK,@,LAA,W,11,10,,50-62,5,21.5,Smith,Norris,Treinen,4:12,D,"38,278",++
113,"Tuesday, Aug 8",boxscore,OAK,,SEA,L,6,7,10,50-63,5,21.5,Rzepczynski,Smith,Diaz,3:20,N,"12,354",-
114,"Wednesday, Aug 9",boxscore,OAK,,SEA,L,3,6,,50-64,5,21.5,Pagan,Cotton,Diaz,2:58,D,"14,989",--
115,"Thursday, Aug 10",boxscore,OAK,,BAL,L,2,7,,50-65,5,21.5,Miley,Smith,Britton,3:09,N,"11,386",---
116,"Friday, Aug 11",boxscore,OAK,,BAL,W,5,4,,51-65,5,20.5,Casilla,Brach,Treinen,2:48,N,"14,330",+
117,"Saturday, Aug 12",boxscore,OAK,,BAL,L,5,12,,51-66,5,20.5,Bundy,Manaea,,3:20,N,"29,742",-
118,"Sunday, Aug 13",boxscore,OAK,,BAL,W,9,3,,52-66,5,20.5,Graveman,Hellickson,,2:33,D,"18,912",+
119,"Monday, Aug 14",boxscore,OAK,,KCR,L,2,6,,52-67,5,20.5,Junis,Cotton,,2:40,N,"9,848",-
120,"Tuesday, Aug 15",boxscore,OAK,,KCR,W,10,8,,53-67,5,20.5,Treinen,Minor,,3:16,N,"13,875",+
121,"Wednesday, Aug 16",boxscore,OAK,,KCR,L,6,7,,53-68,5,21.5,Maurer,Treinen,Herrera,3:37,D,"15,239",-
122,"Friday, Aug 18",boxscore,OAK,@,HOU,L,1,3,,53-69,5,22,Keuchel,Manaea,Giles,2:47,N,"30,908",--
123,"Saturday, Aug 19",boxscore,OAK,@,HOU,L,0,3,,53-70,5,23,McHugh,Graveman,Clippard,2:47,N,"32,796",---
124,"Sunday, Aug 20",boxscore,OAK,@,HOU,W,3,2,,54-70,5,22,Cotton,Peacock,Treinen,3:17,D,"34,011",+
125,"Monday, Aug 21",boxscore,OAK,@,BAL,L,3,7,,54-71,5,22.5,Miley,Smith,Britton,3:12,N,"16,020",-
126,"Tuesday, Aug 22",boxscore,OAK,@,BAL,W,6,4,,55-71,5,21.5,Castro,Jimenez,Treinen,3:16,N,"18,493",+
127,"Wednesday, Aug 23",boxscore,OAK,@,BAL,L-wo,7,8,12,55-72,5,22.5,Castro,Castro,,4:20,D,"20,072",-
128,"Friday, Aug 25",boxscore,OAK,,TEX,W,3,1,,56-72,5,22,Graveman,Martinez,Treinen,2:26,N,"14,499",+
129,"Saturday, Aug 26",boxscore,OAK,,TEX,W,8,3,,57-72,5,21,Manaea,Hamels,,3:21,D,"22,471",++
130,"Sunday, Aug 27",boxscore,OAK,,TEX,W,8,3,,58-72,5,21,Cotton,Griffin,Treinen,3:20,D,"16,335",+++
131,"Monday, Aug 28",boxscore,OAK,@,LAA,L,1,3,,58-73,5,21.5,Heaney,Gossett,Parker,2:53,N,"33,719",-
132,"Tuesday, Aug 29",boxscore,OAK,@,LAA,L,2,8,,58-74,5,21.5,Chavez,Smith,,2:53,N,"36,229",--
133,"Wednesday, Aug 30",boxscore,OAK,@,LAA,L,8,10,,58-75,5,21.5,Bedrosian,Hatcher,Parker,3:34,N,"36,022",---
Gm#,September,,Tm,,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,Streak
134,"Friday, Sep 1",boxscore,OAK,@,SEA,L,2,3,,58-76,5,22.5,Leake,Manaea,Diaz,2:32,N,"19,030",----
135,"Saturday, Sep 2",boxscore,OAK,@,SEA,L-wo,6,7,,58-77,5,24,Diaz,Treinen,,3:37,N,"22,245",-----
136,"Sunday, Sep 3",boxscore,OAK,@,SEA,L,2,10,,58-78,5,25,Albers,Gossett,,3:21,D,"26,898",------
137,"Monday, Sep 4",boxscore,OAK,,LAA,L,9,11,11,58-79,5,26,Salas,Treinen,Middleton,4:38,D,"14,571",-------
138,"Tuesday, Sep 5",boxscore,OAK,,LAA,L,7,8,10,58-80,5,27,Bedrosian,Treinen,Paredes,4:12,N,"11,110",--------
139,"Wednesday, Sep 6",boxscore,OAK,,LAA,W,3,1,,59-80,5,27,Manaea,Skaggs,Hatcher,3:10,D,"10,544",+
140,"Friday, Sep 8",boxscore,OAK,,HOU,W-wo,9,8,,60-80,5,26,Treinen,Giles,,3:06,N,"12,288",++
141,"Saturday, Sep 9 (1)",boxscore,OAK,,HOU,W,11,1,,61-80,5,24,Gossett,Morton,,3:42,D,,+++
142,"Saturday, Sep 9 (2)",boxscore,OAK,,HOU,W,11,4,,62-80,5,24,Hatcher,Devenski,,2:48,D,"19,244",++++
143,"Sunday, Sep 10",boxscore,OAK,,HOU,W,10,2,,63-80,5,23,Graveman,Keuchel,,3:48,D,"15,892",+++++
144,"Tuesday, Sep 12",boxscore,OAK,@,BOS,L,1,11,,63-81,5,24,Rodriguez,Manaea,,3:06,N,"34,355",-
145,"Wednesday, Sep 13",boxscore,OAK,@,BOS,W,7,3,,64-81,5,23,Cotton,Fister,,3:07,N,"36,366",+
146,"Thursday, Sep 14",boxscore,OAK,@,BOS,L,2,6,,64-82,5,24,Pomeranz,Gossett,,3:19,D,"35,470",-
147,"Friday, Sep 15",boxscore,OAK,@,PHI,W,4,0,,65-82,5,24,Mengden,Leiter,,2:43,N,"24,061",+
148,"Saturday, Sep 16",boxscore,OAK,@,PHI,L,3,5,,65-83,5,25,Arano,Castro,Neris,2:56,N,"24,290",-
149,"Sunday, Sep 17",boxscore,OAK,@,PHI,W,6,3,,66-83,5,25,Manaea,Alvarez,Treinen,3:09,D,"28,054",+
150,"Monday, Sep 18",boxscore,OAK,@,DET,W,8,3,,67-83,5,24.5,Hendriks,Farmer,,3:39,N,"23,895",++
151,"Tuesday, Sep 19",boxscore,OAK,@,DET,W,9,8,,68-83,5,24.5,Casilla,Wilson,Treinen,3:58,N,"23,460",+++
152,"Wednesday, Sep 20",boxscore,OAK,@,DET,W,3,2,,69-83,5,24.5,Mengden,Sanchez,Hendriks,3:07,D,"26,913",++++
153,"Friday, Sep 22",boxscore,OAK,,TEX,W,4,1,,70-83,5,24,Graveman,Martinez,Treinen,2:37,N,"13,848",+++++
154,"Saturday, Sep 23",boxscore,OAK,,TEX,W,1,0,,71-83,5,24,Alcantara,Gonzalez,Treinen,2:38,N,"38,034",++++++
155,"Sunday, Sep 24",boxscore,OAK,,TEX,W,8,1,,72-83,5,23,Cotton,Perez,,2:45,D,"18,601",+++++++
156,"Monday, Sep 25",boxscore,OAK,,SEA,L,1,7,,72-84,5,24,Hernandez,Gossett,Albers,2:22,N,"9,329",-
157,"Tuesday, Sep 26",preview,OAK,,SEA,10:05 PM,,,"Game Preview, Matchups, and Tickets",,,,,,,,,,
158,"Wednesday, Sep 27",preview,OAK,,SEA,3:35 PM,,,"Game Preview, Matchups, and Tickets",,,,,,,,,,
159,"Thursday, Sep 28",preview,OAK,@,TEX,8:05 PM,,,"Game Preview, Matchups, and Tickets",,,,,,,,,,
160,"Friday, Sep 29",preview,OAK,@,TEX,8:05 PM,,,"Game Preview, Matchups, and Tickets",,,,,,,,,,
161,"Saturday, Sep 30",preview,OAK,@,TEX,8:05 PM,,,"Game Preview, Matchups, and Tickets",,,,,,,,,,
162,"Sunday, Oct 1",preview,OAK,@,TEX,3:05 PM,,,"Game Preview, Matchups, and Tickets",,,,,,,,,,
Gm#,Date,,Tm,,Opp,,,,,,,,,,,,,,D/N
