Gm#,Date,,Tm,,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,Streak
128,"Friday, Aug 25",boxscore,SDP,@,MIA,L,6,8,,57-71,4,34.5,McGowan,Yates,Ziegler,2:53,N,"22,489",-
129,"Saturday, Aug 26",boxscore,SDP,@,MIA,L-wo,1,2,11,57-72,4,34.5,Tazawa,Torres,,3:53,N,"19,913",--
130,"Sunday, Aug 27",boxscore,SDP,@,MIA,L,2,6,,57-73,4,34.5,Barraclough,Richard,,2:31,D,"23,725",---
131,"Monday, Aug 28",boxscore,SDP,,SFG,L,0,3,,57-74,4,35,Samardzija,Chacin,,2:31,N,"20,594",----
132,"Tuesday, Aug 29",boxscore,SDP,,SFG,W,6,3,,58-74,4,34,Perdomo,Moore,Hand,2:38,N,"19,631",+
133,"Wednesday, Aug 30",boxscore,SDP,,SFG,W,5,0,,59-74,4,33,Stammen,Blach,Hand,3:02,N,"19,691",++
Gm#,September,,Tm,,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,Streak
134,"Friday, Sep 1",boxscore,SDP,,LAD,L,0,1,,59-75,4,33.5,Kershaw,Lamet,Jansen,2:57,N,"36,767",-
135,"Saturday, Sep 2 (1)",boxscore,SDP,,LAD,W-wo,6,5,,60-75,4,31.5,Hand,Baez,,3:11,D,"39,140",+
136,"Saturday, Sep 2 (2)",boxscore,SDP,,LAD,W,7,2,,61-75,4,31.5,Baumann,Darvish,,3:40,N,"42,130",++
137,"Sunday, Sep 3",boxscore,SDP,,LAD,W,6,4,,62-75,4,30.5,Chacin,Wood,Hand,2:51,D,"33,949",+++
138,"Monday, Sep 4",boxscore,SDP,,STL,L,0,2,,62-76,4,30.5,Martinez,Perdomo,,2:23,D,"25,028",-
139,"Tuesday, Sep 5",boxscore,SDP,,STL,L,4,8,,62-77,4,30.5,Wacha,Wood,,2:47,N,"17,806",--
140,"Wednesday, Sep 6",boxscore,SDP,,STL,L,1,3,,62-78,4,30.5,Sherriff,Lamet,Lyons,2:58,N,"21,411",---
141,"Thursday, Sep 7",boxscore,SDP,,STL,W,3,0,,63-78,4,29.5,Richard,Lynn,Hand,3:03,N,"21,334",+
142,"Friday, Sep 8",boxscore,SDP,@,ARI,W,10,6,,64-78,4,28.5,Lyles,Corbin,,3:36,N,"27,988",++
143,"Saturday, Sep 9",boxscore,SDP,@,ARI,W,8,7,,65-78,4,27.5,Maton,Rodney,Hand,3:33,N,"34,156",+++
144,"Sunday, Sep 10",boxscore,SDP,@,ARI,L,2,3,,65-79,4,27.5,Ray,Perdomo,Bradley,2:58,D,"23,854",-
145,"Tuesday, Sep 12",boxscore,SDP,@,MIN,L,0,16,,65-80,4,28,Gibson,Wood,,2:59,N,"28,852",--
146,"Wednesday, Sep 13",boxscore,SDP,@,MIN,L-wo,1,3,10,65-81,4,29,Belisle,Maton,,3:39,N,"20,018",---
147,"Friday, Sep 15",boxscore,SDP,@,COL,L,1,6,,65-82,4,30,Chatwood,Richard,,2:50,N,"39,243",----
148,"Saturday, Sep 16",boxscore,SDP,@,COL,L,0,16,,65-83,4,31,Anderson,Lyles,,3:13,N,"48,247",-----
149,"Sunday, Sep 17",boxscore,SDP,@,COL,W,4,3,,66-83,4,30,Yates,Holland,Hand,3:00,D,"34,634",+
150,"Monday, Sep 18",boxscore,SDP,,ARI,W,4,2,,67-83,4,29,Perdomo,Corbin,Hand,3:02,N,"20,199",++
151,"Tuesday, Sep 19",boxscore,SDP,,ARI,W,6,2,,68-83,4,28,Wood,Godley,,2:45,N,"20,101",+++
152,"Wednesday, Sep 20",boxscore,SDP,,ARI,L,7,13,,68-84,4,28,Sherfy,Stammen,,3:47,N,"25,797",-
153,"Thursday, Sep 21",boxscore,SDP,,COL,W,3,0,,69-84,4,28,Richard,Anderson,Hand,2:46,N,"30,944",+
154,"Friday, Sep 22",boxscore,SDP,,COL,L,1,4,,69-85,4,29,Gray,Lyles,Holland,2:51,N,"25,273",-
155,"Saturday, Sep 23",boxscore,SDP,,COL,W,5,0,,70-85,4,28,Chacin,Bettis,,3:11,N,"33,899",+
156,"Sunday, Sep 24",boxscore,SDP,,COL,L,4,8,,70-86,4,29,Marquez,Perdomo,,3:02,D,"28,339",-
157,"Monday, Sep 25",boxscore,SDP,@,LAD,L,3,9,,70-87,4,30,Darvish,Wood,,3:06,N,"49,419",--
158,"Tuesday, Sep 26",preview,SDP,@,LAD,10:10 PM,,,"Game Preview, Matchups, and Tickets",,,,,,,,,,
159,"Wednesday, Sep 27",preview,SDP,@,LAD,10:10 PM,,,"Game Preview, Matchups, and Tickets",,,,,,,,,,
160,"Friday, Sep 29",preview,SDP,@,SFG,10:15 PM,,,"Game Preview, Matchups, and Tickets",,,,,,,,,,
161,"Saturday, Sep 30",preview,SDP,@,SFG,4:05 PM,,,"Game Preview, Matchups, and Tickets",,,,,,,,,,
162,"Sunday, Oct 1",preview,SDP,@,SFG,3:05 PM,,,"Game Preview, Matchups, and Tickets",,,,,,,,,,
Gm#,Date,,Tm,,Opp,,,,,,,,,,,,,,D/N
