Gm#,Date,,Tm,,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,Streak
128,"Saturday, Aug 26",boxscore,KCR,@,CLE,L,0,4,,64-64,3,8,Clevinger,Hammel,,2:38,N,"34,273",---
129,"Sunday, Aug 27",boxscore,KCR,@,CLE,L,0,12,,64-65,3,9,Carrasco,Skoglund,,2:39,D,"32,229",----
130,"Monday, Aug 28",boxscore,KCR,,TBR,L,0,12,,64-66,3,10,Pruitt,Kennedy,Andriese,2:43,N,"21,866",-----
131,"Tuesday, Aug 29",boxscore,KCR,,TBR,W,6,2,,65-66,3,9.5,Junis,Cobb,,2:57,N,"25,204",+
132,"Wednesday, Aug 30",boxscore,KCR,,TBR,L,3,5,,65-67,3,11,Odorizzi,Vargas,Colome,2:39,N,"25,916",-
Gm#,September,,Tm,,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,Streak
133,"Friday, Sep 1",boxscore,KCR,@,MIN,W,7,6,,66-67,3,11.5,Hammel,Gee,Alexander,3:23,N,"24,068",+
134,"Saturday, Sep 2",boxscore,KCR,@,MIN,L,0,17,,66-68,3,12.5,Gibson,Garcia,,3:05,N,"33,413",-
135,"Sunday, Sep 3",boxscore,KCR,@,MIN,W,5,4,,67-68,3,12.5,Alexander,Busenitz,Maurer,3:18,D,"32,234",+
136,"Monday, Sep 4",boxscore,KCR,@,DET,W,7,6,,68-68,3,12.5,Junis,Lewicki,Alexander,3:13,D,"24,804",++
137,"Tuesday, Sep 5",boxscore,KCR,@,DET,L,2,13,,68-69,3,13.5,Jaye,Vargas,,3:00,N,"22,547",-
138,"Wednesday, Sep 6",boxscore,KCR,@,DET,W,13,2,,69-69,3,13.5,Hammel,Boyd,,3:27,N,"23,755",+
139,"Thursday, Sep 7",boxscore,KCR,,MIN,L,2,4,,69-70,3,14.5,Hildenberger,Herrera,Belisle,2:56,N,"26,485",-
140,"Friday, Sep 8",boxscore,KCR,,MIN,L,5,8,,69-71,3,15.5,Santana,Kennedy,Belisle,3:05,N,"31,879",--
141,"Saturday, Sep 9",boxscore,KCR,,MIN,W,5,2,,70-71,3,15.5,Minor,Pressly,Maurer,2:51,N,"29,991",+
142,"Sunday, Sep 10",boxscore,KCR,,MIN,W,11,3,,71-71,3,15.5,Vargas,Colon,,2:55,D,"35,003",++
143,"Monday, Sep 11",boxscore,KCR,,CHW,L,3,11,,71-72,3,16.5,Lopez,Hammel,,3:16,N,"23,135",-
144,"Tuesday, Sep 12",boxscore,KCR,,CHW,W,4,3,,72-72,3,16.5,Gaviglio,Covey,Alexander,2:42,D,"17,727",+
145,"Wednesday, Sep 13",boxscore,KCR,,CHW,L,3,5,,72-73,3,17.5,Minaya,Alexander,,3:23,D,"25,665",-
146,"Thursday, Sep 14",boxscore,KCR,@,CLE,L-wo,2,3,10,72-74,3,18.5,Allen,Maurer,,3:21,N,"30,874",--
147,"Friday, Sep 15",boxscore,KCR,@,CLE,W,4,3,,73-74,3,17.5,Vargas,Bauer,Minor,3:11,N,"34,025",+
148,"Saturday, Sep 16",boxscore,KCR,@,CLE,L,4,8,,73-75,3,18.5,Carrasco,Hammel,,2:44,D,"33,688",-
149,"Sunday, Sep 17",boxscore,KCR,@,CLE,L,2,3,,73-76,3,19.5,Kluber,Duffy,Allen,2:59,D,"32,313",--
150,"Tuesday, Sep 19",boxscore,KCR,@,TOR,L,2,5,,73-77,3,20.5,Stroman,Kennedy,Osuna,2:27,N,"33,554",---
151,"Wednesday, Sep 20",boxscore,KCR,@,TOR,W,15,5,,74-77,3,20.5,Junis,Anderson,,3:01,N,"33,050",+
152,"Thursday, Sep 21",boxscore,KCR,@,TOR,W,1,0,,75-77,3,20.5,Vargas,Happ,Minor,2:39,N,"35,861",++
153,"Friday, Sep 22",boxscore,KCR,@,CHW,L,6,7,,75-78,3,20.5,Lopez,Hammel,Minaya,3:22,N,"18,041",-
154,"Saturday, Sep 23",boxscore,KCR,@,CHW,W,8,2,,76-78,3,20.5,Duffy,Covey,,3:02,N,"20,306",+
155,"Sunday, Sep 24",boxscore,KCR,@,CHW,L,1,8,,76-79,3,21.5,Giolito,Kennedy,,2:42,D,"18,791",-
156,"Monday, Sep 25",boxscore,KCR,@,NYY,L,3,11,,76-80,3,22,Sabathia,Junis,,2:51,D,"40,023",--
157,"Tuesday, Sep 26",preview,KCR,,DET,8:15 PM,,,"Game Preview, Matchups, and Tickets",,,,,,,,,,
158,"Wednesday, Sep 27",preview,KCR,,DET,8:15 PM,,,"Game Preview, Matchups, and Tickets",,,,,,,,,,
159,"Thursday, Sep 28",preview,KCR,,DET,8:15 PM,,,"Game Preview, Matchups, and Tickets",,,,,,,,,,
160,"Friday, Sep 29",preview,KCR,,ARI,8:15 PM,,,"Game Preview, Matchups, and Tickets",,,,,,,,,,
161,"Saturday, Sep 30",preview,KCR,,ARI,7:15 PM,,,"Game Preview, Matchups, and Tickets",,,,,,,,,,
162,"Sunday, Oct 1",preview,KCR,,ARI,3:15 PM,,,"Game Preview, Matchups, and Tickets",,,,,,,,,,
Gm#,Date,,Tm,,Opp,,,,,,,,,,,,,,D/N
