Gm#,Date,,Tm,,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,Streak
92,"Monday, Jul 17",boxscore,CHC,@,ATL,W,4,3,,47-45,2,3.5,Lester,Teheran,Davis,3:17,N,"41,256",++++
93,"Tuesday, Jul 18",boxscore,CHC,@,ATL,W,5,1,,48-45,2,2.5,Lackey,Newcomb,,3:01,N,"41,541",+++++
94,"Wednesday, Jul 19",boxscore,CHC,@,ATL,W,8,2,,49-45,2,1.5,Montgomery,Dickey,,3:05,D,"40,054",++++++
95,"Friday, Jul 21",boxscore,CHC,,STL,L,4,11,,49-46,2,1,Bowman,Edwards,,3:17,D,"42,186",-
96,"Saturday, Jul 22",boxscore,CHC,,STL,W,3,2,,50-46,2,1,Lester,Bowman,Davis,2:34,D,"41,969",+
97,"Sunday, Jul 23",boxscore,CHC,,STL,W,5,3,,51-46,1,Tied,Quintana,Wacha,Davis,2:50,N,"41,582",++
98,"Monday, Jul 24",boxscore,CHC,,CHW,L,1,3,,51-47,2,0.5,Gonzalez,Grimm,Swarzak,3:17,D,"40,849",-
99,"Tuesday, Jul 25",boxscore,CHC,,CHW,W,7,2,,52-47,2,0.5,Lackey,Rodon,,3:38,D,"40,717",+
100,"Wednesday, Jul 26",boxscore,CHC,@,CHW,W,8,3,,53-47,1,up 0.5,Arrieta,Shields,,3:53,N,"38,517",++
Gm#,Date,,Tm,,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,Streak
101,"Thursday, Jul 27",boxscore,CHC,@,CHW,W,6,3,,54-47,1,up 1.5,Lester,Pelfrey,,2:37,N,"39,422",+++
102,"Friday, Jul 28",boxscore,CHC,@,MIL,L,1,2,,54-48,1,up 0.5,Suter,Quintana,Knebel,2:34,N,"42,574",-
103,"Saturday, Jul 29",boxscore,CHC,@,MIL,W,2,1,11,55-48,1,up 1.5,Montgomery,Hughes,Davis,4:05,N,"44,709",+
104,"Sunday, Jul 30",boxscore,CHC,@,MIL,W,4,2,,56-48,1,up 2.5,Lackey,Davies,Davis,2:49,D,"44,269",++
105,"Tuesday, Aug 1",boxscore,CHC,,ARI,W,16,4,,57-48,1,up 2.5,Rondon,Corbin,Montgomery,3:27,N,"40,709",+++
106,"Wednesday, Aug 2",boxscore,CHC,,ARI,L,0,3,,57-49,1,up 2.5,Godley,Arrieta,Rodney,2:44,N,"41,321",-
107,"Thursday, Aug 3",boxscore,CHC,,ARI,L,8,10,,57-50,1,up 1.5,Barrett,Davis,Rodney,3:59,D,"39,525",--
108,"Friday, Aug 4",boxscore,CHC,,WSN,L,2,4,,57-51,1,up 0.5,Roark,Hendricks,Doolittle,2:43,D,"41,396",---
109,"Saturday, Aug 5",boxscore,CHC,,WSN,W,7,4,,58-51,1,up 0.5,Lackey,Jackson,Davis,3:31,D,"41,857",+
110,"Sunday, Aug 6",boxscore,CHC,,WSN,L,4,9,,58-52,1,up 0.5,Kintzler,Edwards,,3:06,D,"41,047",-
111,"Monday, Aug 7",boxscore,CHC,@,SFG,W,5,3,,59-52,1,up 1.5,Arrieta,Moore,Davis,2:55,N,"40,462",+
112,"Tuesday, Aug 8",boxscore,CHC,@,SFG,L,3,6,,59-53,1,up 1.5,Blach,Quintana,Dyson,2:44,N,"39,864",-
113,"Wednesday, Aug 9",boxscore,CHC,@,SFG,L,1,3,,59-54,1,up 1.5,Bumgarner,Duensing,Dyson,2:50,D,"41,099",--
114,"Friday, Aug 11",boxscore,CHC,@,ARI,W,8,3,,60-54,1,up 1.0,Lackey,Walker,,3:23,N,"39,131",+
115,"Saturday, Aug 12",boxscore,CHC,@,ARI,L,2,6,,60-55,1,Tied,Corbin,Lester,Hernandez,3:05,N,"42,219",-
